   Step   Time    Walltime(s) Profile
4500000  22.5000    11.5285   ▄▄▄▄▄▅▅▅▅▆▆▆▇▇▇▇██████████▇▇▇▇▆▆▆▅▅▅▅▄▄▄▄▄
5000000  25.0000    12.8074   ▄▄▄▅▅▅▅▅▆▆▆▇▇▇▇▇██████████▇▇▇▇▇▆▆▆▅▅▅▅▅▄▄▄
5500000  27.5000    14.0878   ▅▅▅▅▅▅▆▆▆▆▆▇▇▇▇████████████▇▇▇▇▆▆▆▆▆▅▅▅▅▅▅
6000000  30.0000    15.3672   ▅▅▅▅▆▆▆▆▆▆▇▇▇▇▇████████████▇▇▇▇▇▆▆▆▆▆▆▅▅▅▅
6500000  32.5000    16.6453   ▆▆▆▆▆▆▆▆▆▇▇▇▇▇██████████████▇▇▇▇▇▆▆▆▆▆▆▆▆▆
7000000  35.0000    17.9268   ▆▆▆▆▆▆▆▇▇▇▇▇▇▇██████████████▇▇▇▇▇▇▇▆▆▆▆▆▆▆
7500000  37.5000    19.2033   ▆▆▆▆▆▇▇▇▇▇▇▇▇████████████████▇▇▇▇▇▇▇▇▆▆▆▆▆
8000000  40.0000    20.4824   ▆▆▆▇▇▇▇▇▇▇▇▇▇████████████████▇▇▇▇▇▇▇▇▇▇▆▆▆
8500000  42.5000    21.7640   ▇▇▇▇▇▇▇▇▇▇▇▇██████████████████▇▇▇▇▇▇▇▇▇▇▇▇
9000000  45.0000    23.0457   ▇▇▇▇▇▇▇▇▇▇▇████████████████████▇▇▇▇▇▇▇▇▇▇▇
9500000  47.5000    24.3248   ▇▇▇▇▇▇▇▇▇▇██████████████████████▇▇▇▇▇▇▇▇▇▇
10000000  50.0000    25.5998   ▇▇▇▇▇▇▇▇▇████████████████████████▇▇▇▇▇▇▇▇▇
10500000  52.5000    26.8762   ▇▇▇▇▇▇▇████████████████████████████▇▇▇▇▇▇▇
11000000  55.0000    28.1537   ▇▇▇▇▇████████████████████████████████▇▇▇▇▇
11500000  57.5000    29.4254   ▇▇██████████████████████████████████████▇▇
12000000  60.0000    30.7007   ██████████████████████████████████████████
12500000  62.5000    31.9813   ██████████████████████████████████████████
13000000  65.0000    33.2600   ██████████████████████████████████████████
13500000  67.5000    34.5358   ██████████████████████████████████████████
14000000  70.0000    35.8137   ██████████████████████████████████████████
14500000  72.5000    37.0915   ██████████████████████████████████████████
15000000  75.0000    38.3717   ██████████████████████████████████████████
15500000  77.5000    39.6500   ██████████████████████████████████████████
16000000  80.0000    40.9346   ██████████████████████████████████████████
16500000  82.5000    42.2119   ██████████████████████████████████████████
17000000  85.0000    43.4902   ██████████████████████████████████████████
